2017/07/21 23:17:10 [release] Leaf 1.1.2 starting up
2017/07/21 23:17:10 [debug  ] Gate Module Run
2017/07/23 00:57:05 [debug  ] read message: EOF
2017/07/23 00:57:05 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49870->127.0.0.1:8890: use of closed network connection
2017/07/23 00:59:25 [debug  ] read message: EOF
2017/07/23 00:59:25 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50216->127.0.0.1:8890: use of closed network connection
2017/07/23 01:01:40 [debug  ] read message: EOF
2017/07/23 01:01:40 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50611->127.0.0.1:8890: use of closed network connection
2017/07/23 01:03:07 [debug  ] read message: EOF
2017/07/23 01:03:07 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50667->127.0.0.1:8890: use of closed network connection
2017/07/23 01:04:24 [debug  ] read message: EOF
2017/07/23 01:04:24 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50964->127.0.0.1:8890: use of closed network connection
2017/07/23 01:04:38 [debug  ] read message: EOF
2017/07/23 01:04:38 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51096->127.0.0.1:8890: use of closed network connection
2017/07/23 01:05:11 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/23 01:05:11 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51180: use of closed network connection
2017/07/23 01:06:04 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/23 01:06:04 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51247: use of closed network connection
2017/07/23 01:06:28 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/23 01:06:28 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51368: use of closed network connection
2017/07/23 01:10:04 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/23 01:10:04 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51985: use of closed network connection
2017/07/23 01:14:37 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/23 01:14:37 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:52713: use of closed network connection
2017/07/23 01:15:39 [error  ] connect 127.0.0.1:8890 err:dial tcp 127.0.0.1:8890: connectex: No connection could be made because the target machine actively refused it.
2017/07/23 01:15:39 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:52917: use of closed network connection
2017/07/23 01:16:10 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/23 01:16:10 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:52955: use of closed network connection
2017/07/23 01:16:55 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/23 01:16:55 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:53050: use of closed network connection
2017/07/23 01:24:31 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/23 01:24:31 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54251: use of closed network connection
2017/07/23 01:26:37 [debug  ] read message: EOF
2017/07/23 01:26:37 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54603->127.0.0.1:8890: use of closed network connection
2017/07/23 01:27:33 [debug  ] read message: EOF
2017/07/23 01:27:33 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54852->127.0.0.1:8890: use of closed network connection
