2017/07/14 22:40:15 [release] Leaf 1.1.2 starting up
2017/07/14 22:40:15 [debug  ] Gate Module Run
2017/07/14 23:13:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61354->127.0.0.1:8890: use of closed network connection
2017/07/14 23:14:17 [debug  ] read message: EOF
2017/07/14 23:14:17 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61452->127.0.0.1:8890: use of closed network connection
2017/07/14 23:14:23 [debug  ] read message: EOF
2017/07/14 23:14:23 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61499->127.0.0.1:8890: use of closed network connection
2017/07/15 11:07:24 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/15 11:07:24 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54031: use of closed network connection
2017/07/15 11:21:19 [debug  ] read message: EOF
2017/07/15 11:21:19 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56283->127.0.0.1:8890: use of closed network connection
2017/07/15 12:00:55 [debug  ] read message: EOF
2017/07/15 12:00:55 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:65113->127.0.0.1:8890: use of closed network connection
2017/07/15 17:35:19 [error  ] connect 127.0.0.1:8890 err:dial tcp 127.0.0.1:8890: connectex: No connection could be made because the target machine actively refused it.
2017/07/15 17:35:19 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:63877: use of closed network connection
2017/07/15 17:35:53 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/15 17:35:53 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:63935: use of closed network connection
2017/07/15 18:28:16 [debug  ] read message: EOF
2017/07/15 18:28:16 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58080->127.0.0.1:8890: use of closed network connection
2017/07/15 18:31:52 [debug  ] read message: EOF
2017/07/15 18:31:52 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59179->127.0.0.1:8890: use of closed network connection
2017/07/15 18:39:17 [debug  ] read message: EOF
2017/07/15 18:39:17 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60926->127.0.0.1:8890: use of closed network connection
2017/07/15 18:44:46 [debug  ] read message: EOF
2017/07/15 18:44:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61838->127.0.0.1:8890: use of closed network connection
2017/07/15 18:46:26 [debug  ] read message: EOF
2017/07/15 18:46:26 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62424->127.0.0.1:8890: use of closed network connection
2017/07/15 18:51:01 [debug  ] read message: EOF
2017/07/15 18:51:01 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62555->127.0.0.1:8890: use of closed network connection
2017/07/15 18:54:20 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/15 18:54:20 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:63567: use of closed network connection
2017/07/15 18:54:44 [debug  ] read message: EOF
2017/07/15 18:54:44 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64167->127.0.0.1:8890: use of closed network connection
2017/07/15 18:56:46 [debug  ] read message: EOF
2017/07/15 18:56:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64348->127.0.0.1:8890: use of closed network connection
2017/07/15 19:27:52 [debug  ] read message: EOF
2017/07/15 19:27:52 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54645->127.0.0.1:8890: use of closed network connection
2017/07/15 19:28:47 [debug  ] read message: EOF
2017/07/15 19:28:47 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55013->127.0.0.1:8890: use of closed network connection
2017/07/15 19:28:54 [debug  ] read message: EOF
2017/07/15 19:28:54 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55198->127.0.0.1:8890: use of closed network connection
2017/07/15 19:38:09 [debug  ] read message: EOF
2017/07/15 19:38:09 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57175->127.0.0.1:8890: use of closed network connection
2017/07/15 19:39:32 [debug  ] read message: EOF
2017/07/15 19:39:32 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57509->127.0.0.1:8890: use of closed network connection
2017/07/15 22:36:07 [error  ] connect 127.0.0.1:8890 err:dial tcp 127.0.0.1:8890: connectex: No connection could be made because the target machine actively refused it.
2017/07/15 22:36:07 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:61361: use of closed network connection
2017/07/15 22:36:51 [debug  ] read message: EOF
2017/07/15 22:36:51 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61402->127.0.0.1:8890: use of closed network connection
2017/07/16 01:19:04 [debug  ] read message: EOF
2017/07/16 01:19:04 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55497->127.0.0.1:8890: use of closed network connection
2017/07/16 01:22:30 [debug  ] read message: EOF
2017/07/16 01:22:30 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55687->127.0.0.1:8890: use of closed network connection
2017/07/16 01:23:48 [debug  ] read message: EOF
2017/07/16 01:23:48 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55835->127.0.0.1:8890: use of closed network connection
2017/07/16 01:29:13 [debug  ] read message: EOF
2017/07/16 01:29:13 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56142->127.0.0.1:8890: use of closed network connection
2017/07/16 01:29:57 [debug  ] read message: EOF
2017/07/16 01:29:57 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56192->127.0.0.1:8890: use of closed network connection
2017/07/16 01:34:01 [debug  ] read message: EOF
2017/07/16 01:34:01 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56414->127.0.0.1:8890: use of closed network connection
2017/07/16 01:35:18 [debug  ] read message: EOF
2017/07/16 01:35:18 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56474->127.0.0.1:8890: use of closed network connection
2017/07/16 01:41:44 [debug  ] read message: EOF
2017/07/16 01:41:44 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56732->127.0.0.1:8890: use of closed network connection
2017/07/16 01:43:26 [debug  ] read message: EOF
2017/07/16 01:43:26 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56791->127.0.0.1:8890: use of closed network connection
2017/07/16 01:43:46 [debug  ] read message: EOF
2017/07/16 01:43:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56921->127.0.0.1:8890: use of closed network connection
2017/07/16 01:45:22 [debug  ] read message: EOF
2017/07/16 01:45:22 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56970->127.0.0.1:8890: use of closed network connection
2017/07/16 01:45:54 [debug  ] read message: EOF
2017/07/16 01:45:54 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56981->127.0.0.1:8890: use of closed network connection
2017/07/16 01:56:48 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 01:56:48 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:59248: use of closed network connection
2017/07/16 03:17:35 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 03:17:35 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:64620: use of closed network connection
2017/07/16 12:43:47 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 12:43:47 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:53955: use of closed network connection
2017/07/16 12:48:14 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 12:48:14 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54644: use of closed network connection
2017/07/16 12:53:56 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 12:53:56 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:56499: use of closed network connection
2017/07/16 12:58:00 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 12:58:00 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:57592: use of closed network connection
2017/07/16 12:59:42 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 12:59:42 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:59115: use of closed network connection
2017/07/16 12:59:49 [debug  ] read message: EOF
2017/07/16 12:59:49 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59388->127.0.0.1:8890: use of closed network connection
2017/07/16 13:07:26 [debug  ] read message: EOF
2017/07/16 13:07:26 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60708->127.0.0.1:8890: use of closed network connection
2017/07/16 13:15:39 [debug  ] read message: EOF
2017/07/16 13:15:39 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64085->127.0.0.1:8890: use of closed network connection
2017/07/16 13:17:49 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 13:17:49 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:64387: use of closed network connection
2017/07/16 13:18:58 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 13:18:58 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:65253: use of closed network connection
2017/07/16 14:01:41 [debug  ] read message: EOF
2017/07/16 14:01:41 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62152->127.0.0.1:8890: use of closed network connection
2017/07/16 14:03:00 [debug  ] read message: EOF
2017/07/16 14:03:00 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62638->127.0.0.1:8890: use of closed network connection
2017/07/16 14:12:43 [debug  ] read message: EOF
2017/07/16 14:12:43 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64838->127.0.0.1:8890: use of closed network connection
2017/07/16 14:13:11 [debug  ] read message: EOF
2017/07/16 14:13:11 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49392->127.0.0.1:8890: use of closed network connection
2017/07/16 14:14:43 [debug  ] read message: EOF
2017/07/16 14:14:43 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49533->127.0.0.1:8890: use of closed network connection
2017/07/16 14:18:00 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/16 14:18:00 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:50349: use of closed network connection
2017/07/16 14:20:25 [debug  ] read message: EOF
2017/07/16 14:20:25 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51621->127.0.0.1:8890: use of closed network connection
2017/07/16 14:30:58 [debug  ] read message: EOF
2017/07/16 14:30:58 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55131->127.0.0.1:8890: use of closed network connection
2017/07/16 14:43:33 [debug  ] read message: EOF
2017/07/16 14:43:33 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57839->127.0.0.1:8890: use of closed network connection
2017/07/16 19:20:51 [debug  ] read message: EOF
2017/07/16 19:20:51 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50211->127.0.0.1:8890: use of closed network connection
2017/07/16 19:21:40 [debug  ] read message: EOF
2017/07/16 19:21:40 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50317->127.0.0.1:8890: use of closed network connection
2017/07/16 19:22:16 [debug  ] read message: EOF
2017/07/16 19:22:16 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50374->127.0.0.1:8890: use of closed network connection
2017/07/16 19:22:25 [debug  ] read message: EOF
2017/07/16 19:22:25 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50485->127.0.0.1:8890: use of closed network connection
2017/07/16 19:23:10 [debug  ] read message: EOF
2017/07/16 19:23:10 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50619->127.0.0.1:8890: use of closed network connection
2017/07/16 19:25:15 [debug  ] read message: EOF
2017/07/16 19:25:15 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50842->127.0.0.1:8890: use of closed network connection
2017/07/16 19:28:45 [debug  ] read message: EOF
2017/07/16 19:28:45 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51689->127.0.0.1:8890: use of closed network connection
2017/07/16 19:28:52 [debug  ] read message: EOF
2017/07/16 19:28:52 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51783->127.0.0.1:8890: use of closed network connection
2017/07/17 21:49:48 [release] Leaf closing down (signal: interrupt)
