2017/06/09 02:15:50 [release] Leaf 1.1.2 starting up
2017/06/09 02:15:50 [debug  ] Gate Module Run
2017/06/09 03:09:26 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53411->127.0.0.1:8890: use of closed network connection
2017/06/09 03:11:19 [debug  ] read message: EOF
2017/06/09 03:11:19 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53451->127.0.0.1:8890: use of closed network connection
2017/06/09 03:15:41 [debug  ] read message: EOF
2017/06/09 03:15:41 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53484->127.0.0.1:8890: use of closed network connection
2017/06/09 03:18:53 [debug  ] read message: EOF
2017/06/09 03:18:53 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53898->127.0.0.1:8890: use of closed network connection
2017/06/09 03:20:58 [debug  ] read message: EOF
2017/06/09 03:20:58 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53976->127.0.0.1:8890: use of closed network connection
2017/06/09 03:22:03 [debug  ] read message: EOF
2017/06/09 03:22:03 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54043->127.0.0.1:8890: use of closed network connection
2017/06/09 03:23:51 [debug  ] read message: EOF
2017/06/09 03:23:51 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54104->127.0.0.1:8890: use of closed network connection
2017/06/09 03:27:15 [debug  ] read message: EOF
2017/06/09 03:27:15 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54152->127.0.0.1:8890: use of closed network connection
2017/06/09 03:28:24 [debug  ] read message: EOF
2017/06/09 03:28:24 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54231->127.0.0.1:8890: use of closed network connection
2017/06/09 03:30:39 [debug  ] read message: EOF
2017/06/09 03:30:39 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54283->127.0.0.1:8890: use of closed network connection
2017/06/09 03:31:43 [debug  ] read message: EOF
2017/06/09 03:31:43 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54334->127.0.0.1:8890: use of closed network connection
2017/06/09 04:07:54 [debug  ] read message: EOF
2017/06/09 04:07:54 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55196->127.0.0.1:8890: use of closed network connection
2017/06/09 04:09:06 [debug  ] read message: EOF
2017/06/09 04:09:06 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55305->127.0.0.1:8890: use of closed network connection
2017/06/09 04:11:06 [debug  ] read message: EOF
2017/06/09 04:11:06 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55349->127.0.0.1:8890: use of closed network connection
2017/06/09 04:14:12 [debug  ] read message: EOF
2017/06/09 04:14:12 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55430->127.0.0.1:8890: use of closed network connection
2017/06/09 04:14:23 [debug  ] read message: EOF
2017/06/09 04:14:23 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55486->127.0.0.1:8890: use of closed network connection
2017/06/09 04:26:37 [debug  ] read message: EOF
2017/06/09 04:26:37 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55808->127.0.0.1:8890: use of closed network connection
2017/06/09 04:31:43 [debug  ] read message: EOF
2017/06/09 04:31:43 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55865->127.0.0.1:8890: use of closed network connection
2017/06/09 04:31:55 [debug  ] read message: EOF
2017/06/09 04:31:55 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55998->127.0.0.1:8890: use of closed network connection
2017/06/09 04:33:24 [debug  ] read message: EOF
2017/06/09 04:33:24 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56036->127.0.0.1:8890: use of closed network connection
2017/06/09 16:34:25 [debug  ] read message: EOF
2017/06/09 16:34:25 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58783->127.0.0.1:8890: use of closed network connection
2017/06/09 16:34:52 [debug  ] read message: EOF
2017/06/09 16:34:52 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58810->127.0.0.1:8890: use of closed network connection
2017/06/09 17:03:45 [debug  ] read message: EOF
2017/06/09 17:03:45 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60744->127.0.0.1:8890: use of closed network connection
2017/06/09 17:06:36 [debug  ] read message: EOF
2017/06/09 17:06:36 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60810->127.0.0.1:8890: use of closed network connection
2017/06/09 17:08:14 [debug  ] read message: EOF
2017/06/09 17:08:14 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60960->127.0.0.1:8890: use of closed network connection
2017/06/09 17:19:04 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/09 17:19:04 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:61723: use of closed network connection
2017/06/09 17:20:19 [debug  ] read message: EOF
2017/06/09 17:20:19 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61928->127.0.0.1:8890: use of closed network connection
2017/06/09 17:35:39 [debug  ] read message: EOF
2017/06/09 17:35:39 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62304->127.0.0.1:8890: use of closed network connection
2017/06/09 17:36:22 [debug  ] read message: EOF
2017/06/09 17:36:22 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62342->127.0.0.1:8890: use of closed network connection
2017/06/09 17:41:31 [debug  ] read message: EOF
2017/06/09 17:41:31 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62513->127.0.0.1:8890: use of closed network connection
2017/06/09 17:46:33 [debug  ] read message: EOF
2017/06/09 17:46:33 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62671->127.0.0.1:8890: use of closed network connection
2017/06/09 17:48:50 [debug  ] read message: EOF
2017/06/09 17:48:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62730->127.0.0.1:8890: use of closed network connection
2017/06/09 17:49:19 [debug  ] read message: EOF
2017/06/09 17:49:19 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62759->127.0.0.1:8890: use of closed network connection
2017/06/09 17:49:40 [debug  ] read message: EOF
2017/06/09 17:49:40 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62771->127.0.0.1:8890: use of closed network connection
2017/06/09 17:49:46 [debug  ] read message: EOF
2017/06/09 17:49:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62801->127.0.0.1:8890: use of closed network connection
2017/06/09 18:49:15 [release] Leaf closing down (signal: interrupt)
2017/06/09 20:56:33 [release] Leaf 1.1.2 starting up
2017/06/09 20:56:33 [debug  ] Gate Module Run
2017/06/09 21:00:08 [debug  ] read message: EOF
2017/06/09 21:00:08 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53209->127.0.0.1:8890: use of closed network connection
2017/06/09 21:03:35 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/09 21:03:35 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:53327: use of closed network connection
2017/06/09 21:03:40 [error  ] connect 127.0.0.1:8890 err:dial tcp 127.0.0.1:8890: connectex: No connection could be made because the target machine actively refused it.
2017/06/09 21:03:40 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:53424: use of closed network connection
2017/06/09 21:08:06 [release] Leaf closing down (signal: interrupt)
2017/06/09 23:35:25 [release] Leaf 1.1.2 starting up
2017/06/09 23:35:25 [debug  ] Gate Module Run
2017/06/09 23:38:16 [debug  ] read message: EOF
2017/06/09 23:38:16 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57203->127.0.0.1:8890: use of closed network connection
2017/06/10 00:02:45 [release] Leaf closing down (signal: interrupt)
