2017/06/17 00:57:04 [release] Leaf 1.1.2 starting up
2017/06/17 00:57:04 [debug  ] Gate Module Run
2017/06/17 15:35:01 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57387->127.0.0.1:8890: use of closed network connection
2017/06/17 15:48:17 [debug  ] read message: EOF
2017/06/17 15:48:17 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58367->127.0.0.1:8890: use of closed network connection
2017/06/17 15:48:39 [debug  ] read message: EOF
2017/06/17 15:48:39 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58386->127.0.0.1:8890: use of closed network connection
2017/06/17 15:49:11 [debug  ] read message: EOF
2017/06/17 15:49:11 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58448->127.0.0.1:8890: use of closed network connection
2017/06/17 15:50:23 [debug  ] read message: EOF
2017/06/17 15:50:23 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58517->127.0.0.1:8890: use of closed network connection
2017/06/17 15:51:05 [debug  ] read message: EOF
2017/06/17 15:51:05 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58574->127.0.0.1:8890: use of closed network connection
2017/06/17 15:51:14 [debug  ] read message: EOF
2017/06/17 15:51:14 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58585->127.0.0.1:8890: use of closed network connection
2017/06/17 16:09:57 [debug  ] read message: EOF
2017/06/17 16:09:57 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59342->127.0.0.1:8890: use of closed network connection
2017/06/17 16:15:03 [debug  ] read message: EOF
2017/06/17 16:15:03 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59497->127.0.0.1:8890: use of closed network connection
2017/06/17 16:20:35 [debug  ] read message: EOF
2017/06/17 16:20:35 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59691->127.0.0.1:8890: use of closed network connection
2017/06/17 16:21:20 [debug  ] read message: EOF
2017/06/17 16:21:20 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59722->127.0.0.1:8890: use of closed network connection
2017/06/17 16:26:36 [debug  ] read message: EOF
2017/06/17 16:26:36 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59840->127.0.0.1:8890: use of closed network connection
2017/06/17 16:26:53 [debug  ] read message: EOF
2017/06/17 16:26:53 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59931->127.0.0.1:8890: use of closed network connection
2017/06/17 16:27:25 [debug  ] read message: EOF
2017/06/17 16:27:25 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:59943->127.0.0.1:8890: use of closed network connection
2017/06/17 16:27:58 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/17 16:27:58 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:59983: use of closed network connection
2017/06/17 16:33:16 [debug  ] read message: EOF
2017/06/17 16:33:16 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60010->127.0.0.1:8890: use of closed network connection
2017/06/17 16:33:28 [debug  ] read message: EOF
2017/06/17 16:33:28 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60168->127.0.0.1:8890: use of closed network connection
2017/06/17 16:33:42 [debug  ] read message: EOF
2017/06/17 16:33:42 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60204->127.0.0.1:8890: use of closed network connection
2017/06/17 16:37:05 [debug  ] read message: EOF
2017/06/17 16:37:05 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60295->127.0.0.1:8890: use of closed network connection
2017/06/17 16:38:30 [debug  ] read message: EOF
2017/06/17 16:38:30 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60380->127.0.0.1:8890: use of closed network connection
2017/06/17 16:38:39 [debug  ] read message: EOF
2017/06/17 16:38:39 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60396->127.0.0.1:8890: use of closed network connection
2017/06/17 16:40:10 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/17 16:40:10 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:60423: use of closed network connection
2017/06/17 16:41:59 [debug  ] read message: EOF
2017/06/17 16:41:59 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60503->127.0.0.1:8890: use of closed network connection
2017/06/17 16:45:22 [debug  ] read message: EOF
2017/06/17 16:45:22 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60600->127.0.0.1:8890: use of closed network connection
2017/06/17 16:45:54 [debug  ] read message: EOF
2017/06/17 16:45:54 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60727->127.0.0.1:8890: use of closed network connection
2017/06/17 16:47:08 [debug  ] read message: EOF
2017/06/17 16:47:08 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60747->127.0.0.1:8890: use of closed network connection
2017/06/17 16:48:46 [debug  ] read message: EOF
2017/06/17 16:48:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60816->127.0.0.1:8890: use of closed network connection
2017/06/17 17:14:01 [debug  ] read message: EOF
2017/06/17 17:14:01 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62482->127.0.0.1:8890: use of closed network connection
2017/06/17 17:14:43 [debug  ] read message: EOF
2017/06/17 17:14:43 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62528->127.0.0.1:8890: use of closed network connection
2017/06/17 18:25:48 [release] Leaf closing down (signal: interrupt)
2017/06/17 22:40:02 [release] Leaf 1.1.2 starting up
2017/06/17 22:40:02 [debug  ] Gate Module Run
2017/06/17 22:46:17 [debug  ] read message: EOF
2017/06/17 22:46:17 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:63318->127.0.0.1:8890: use of closed network connection
2017/06/17 22:46:24 [debug  ] read message: EOF
2017/06/17 22:46:24 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:63448->127.0.0.1:8890: use of closed network connection
2017/06/17 22:51:46 [debug  ] read message: EOF
2017/06/17 22:51:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:63750->127.0.0.1:8890: use of closed network connection
2017/06/17 22:53:48 [debug  ] read message: EOF
2017/06/17 22:53:48 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:63840->127.0.0.1:8890: use of closed network connection
2017/06/17 22:53:56 [debug  ] read message: EOF
2017/06/17 22:53:56 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:63884->127.0.0.1:8890: use of closed network connection
2017/06/17 23:01:21 [debug  ] read message: EOF
2017/06/17 23:01:21 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64481->127.0.0.1:8890: use of closed network connection
2017/06/17 23:01:37 [debug  ] read message: EOF
2017/06/17 23:01:37 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64504->127.0.0.1:8890: use of closed network connection
2017/06/17 23:01:44 [debug  ] read message: EOF
2017/06/17 23:01:44 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64532->127.0.0.1:8890: use of closed network connection
2017/06/17 23:18:15 [debug  ] read message: EOF
2017/06/17 23:18:15 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50849->127.0.0.1:8890: use of closed network connection
2017/06/17 23:18:38 [debug  ] read message: EOF
2017/06/17 23:18:38 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50875->127.0.0.1:8890: use of closed network connection
2017/06/17 23:19:33 [debug  ] read message: EOF
2017/06/17 23:19:33 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50966->127.0.0.1:8890: use of closed network connection
2017/06/17 23:19:55 [debug  ] read message: EOF
2017/06/17 23:19:55 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51011->127.0.0.1:8890: use of closed network connection
2017/06/17 23:20:35 [debug  ] read message: EOF
2017/06/17 23:20:35 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51038->127.0.0.1:8890: use of closed network connection
2017/06/17 23:20:53 [debug  ] read message: EOF
2017/06/17 23:20:53 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51060->127.0.0.1:8890: use of closed network connection
2017/06/17 23:23:25 [debug  ] read message: EOF
2017/06/17 23:23:25 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51167->127.0.0.1:8890: use of closed network connection
2017/06/18 15:35:44 [release] Leaf closing down (signal: interrupt)
