2017/07/20 18:12:53 [release] Leaf 1.1.2 starting up
2017/07/20 18:12:53 [debug  ] Gate Module Run
2017/07/21 20:19:55 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:65082->127.0.0.1:8890: use of closed network connection
2017/07/21 20:23:14 [debug  ] read message: EOF
2017/07/21 20:23:14 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49259->127.0.0.1:8890: use of closed network connection
2017/07/21 21:31:27 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/21 21:31:27 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:59463: use of closed network connection
2017/07/21 21:32:07 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/21 21:32:07 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:59642: use of closed network connection
2017/07/21 21:36:22 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/21 21:36:22 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:60300: use of closed network connection
2017/07/21 21:39:42 [debug  ] read message: EOF
2017/07/21 21:39:42 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60942->127.0.0.1:8890: use of closed network connection
2017/07/21 22:03:28 [release] Leaf closing down (signal: interrupt)
