2017/07/23 16:01:07 [release] Leaf 1.1.2 starting up
2017/07/23 16:01:07 [debug  ] Gate Module Run
2017/07/24 14:42:24 [debug  ] read message: EOF
2017/07/24 14:42:24 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62373->127.0.0.1:8890: use of closed network connection
2017/07/24 14:43:28 [debug  ] read message: EOF
2017/07/24 14:43:28 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62392->127.0.0.1:8890: use of closed network connection
2017/07/24 14:44:32 [debug  ] read message: EOF
2017/07/24 14:44:32 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62461->127.0.0.1:8890: use of closed network connection
2017/07/24 14:45:27 [debug  ] read message: EOF
2017/07/24 14:45:27 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62489->127.0.0.1:8890: use of closed network connection
2017/07/24 14:46:33 [debug  ] read message: EOF
2017/07/24 14:46:33 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62555->127.0.0.1:8890: use of closed network connection
2017/07/24 14:47:37 [debug  ] read message: EOF
2017/07/24 14:47:37 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62597->127.0.0.1:8890: use of closed network connection
2017/07/24 14:48:41 [debug  ] read message: EOF
2017/07/24 14:48:41 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62641->127.0.0.1:8890: use of closed network connection
2017/07/24 14:50:37 [debug  ] read message: EOF
2017/07/24 14:50:37 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62664->127.0.0.1:8890: use of closed network connection
2017/07/24 14:51:44 [debug  ] read message: EOF
2017/07/24 14:51:44 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62733->127.0.0.1:8890: use of closed network connection
2017/07/24 15:32:16 [debug  ] read message: EOF
2017/07/24 15:32:16 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:65209->127.0.0.1:8890: use of closed network connection
2017/07/24 15:36:43 [debug  ] read message: EOF
2017/07/24 15:36:43 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:65418->127.0.0.1:8890: use of closed network connection
2017/07/24 15:37:31 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/24 15:37:31 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:65457: use of closed network connection
2017/07/24 15:41:05 [debug  ] read message: EOF
2017/07/24 15:41:05 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49264->127.0.0.1:8890: use of closed network connection
2017/07/24 15:42:52 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/24 15:42:52 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:49340: use of closed network connection
2017/07/24 15:48:27 [debug  ] read message: EOF
2017/07/24 15:48:27 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49454->127.0.0.1:8890: use of closed network connection
2017/07/24 16:00:24 [debug  ] read message: EOF
2017/07/24 16:00:24 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50281->127.0.0.1:8890: use of closed network connection
2017/07/24 16:02:01 [debug  ] read message: EOF
2017/07/24 16:02:01 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50348->127.0.0.1:8890: use of closed network connection
2017/07/24 16:04:55 [debug  ] read message: EOF
2017/07/24 16:04:55 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50415->127.0.0.1:8890: use of closed network connection
2017/07/24 16:05:07 [debug  ] read message: EOF
2017/07/24 16:05:07 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50525->127.0.0.1:8890: use of closed network connection
2017/07/24 16:10:13 [debug  ] read message: EOF
2017/07/24 16:10:13 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50810->127.0.0.1:8890: use of closed network connection
2017/07/24 16:10:41 [debug  ] read message: EOF
2017/07/24 16:10:41 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50823->127.0.0.1:8890: use of closed network connection
2017/07/24 16:12:28 [debug  ] read message: EOF
2017/07/24 16:12:28 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50934->127.0.0.1:8890: use of closed network connection
2017/07/24 16:13:48 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/24 16:13:48 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:50958: use of closed network connection
2017/07/24 16:14:13 [debug  ] read message: EOF
2017/07/24 16:14:13 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51031->127.0.0.1:8890: use of closed network connection
2017/07/24 16:16:16 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/24 16:16:16 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51141: use of closed network connection
2017/07/24 16:16:36 [debug  ] read message: EOF
2017/07/24 16:16:36 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51159->127.0.0.1:8890: use of closed network connection
2017/07/24 16:19:22 [debug  ] read message: EOF
2017/07/24 16:19:22 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51262->127.0.0.1:8890: use of closed network connection
2017/07/24 16:23:50 [debug  ] read message: EOF
2017/07/24 16:23:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51523->127.0.0.1:8890: use of closed network connection
2017/07/24 16:32:56 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/24 16:32:56 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51896: use of closed network connection
2017/07/24 16:37:11 [debug  ] read message: EOF
2017/07/24 16:37:11 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52127->127.0.0.1:8890: use of closed network connection
2017/07/24 16:37:37 [debug  ] read message: EOF
2017/07/24 16:37:37 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52144->127.0.0.1:8890: use of closed network connection
2017/07/24 16:37:50 [debug  ] read message: EOF
2017/07/24 16:37:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52177->127.0.0.1:8890: use of closed network connection
2017/07/24 16:38:34 [debug  ] read message: EOF
2017/07/24 16:38:34 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52211->127.0.0.1:8890: use of closed network connection
2017/07/24 16:41:05 [debug  ] read message: EOF
2017/07/24 16:41:05 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52322->127.0.0.1:8890: use of closed network connection
2017/07/24 16:42:17 [debug  ] read message: EOF
2017/07/24 16:42:17 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52403->127.0.0.1:8890: use of closed network connection
2017/07/24 16:42:46 [debug  ] read message: EOF
2017/07/24 16:42:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52427->127.0.0.1:8890: use of closed network connection
2017/07/24 16:42:51 [debug  ] read message: EOF
2017/07/24 16:42:51 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52438->127.0.0.1:8890: use of closed network connection
2017/07/24 16:42:57 [debug  ] read message: EOF
2017/07/24 16:42:57 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52448->127.0.0.1:8890: use of closed network connection
2017/07/24 16:44:45 [debug  ] read message: EOF
2017/07/24 16:44:45 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52548->127.0.0.1:8890: use of closed network connection
2017/07/24 16:44:50 [debug  ] read message: EOF
2017/07/24 16:44:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52558->127.0.0.1:8890: use of closed network connection
2017/07/24 16:44:55 [debug  ] read message: EOF
2017/07/24 16:44:55 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52565->127.0.0.1:8890: use of closed network connection
2017/07/24 16:56:26 [debug  ] read message: EOF
2017/07/24 16:56:26 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53067->127.0.0.1:8890: use of closed network connection
2017/07/24 16:59:15 [debug  ] read message: EOF
2017/07/24 16:59:15 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53219->127.0.0.1:8890: use of closed network connection
2017/07/24 17:06:20 [debug  ] read message: EOF
2017/07/24 17:06:20 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53453->127.0.0.1:8890: use of closed network connection
2017/07/24 17:08:28 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/24 17:08:28 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:53617: use of closed network connection
2017/07/24 17:09:57 [debug  ] read message: EOF
2017/07/24 17:09:57 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53711->127.0.0.1:8890: use of closed network connection
2017/07/24 17:11:16 [debug  ] read message: EOF
2017/07/24 17:11:16 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53781->127.0.0.1:8890: use of closed network connection
2017/07/24 17:14:09 [debug  ] read message: EOF
2017/07/24 17:14:09 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53849->127.0.0.1:8890: use of closed network connection
2017/07/24 17:23:18 [debug  ] read message: EOF
2017/07/24 17:23:18 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54285->127.0.0.1:8890: use of closed network connection
2017/07/24 17:25:01 [debug  ] read message: EOF
2017/07/24 17:25:01 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54361->127.0.0.1:8890: use of closed network connection
