2017/06/28 15:52:55 [release] Leaf 1.1.2 starting up
2017/06/28 15:52:55 [debug  ] Gate Module Run
2017/06/28 17:17:23 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57492->127.0.0.1:8890: use of closed network connection
2017/06/28 17:19:32 [debug  ] read message: EOF
2017/06/28 17:19:32 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58515->127.0.0.1:8890: use of closed network connection
2017/06/28 17:21:00 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 17:21:00 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:58810: use of closed network connection
2017/06/28 17:23:31 [debug  ] read message: EOF
2017/06/28 17:23:31 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60123->127.0.0.1:8890: use of closed network connection
2017/06/28 17:24:40 [debug  ] read message: EOF
2017/06/28 17:24:40 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:60364->127.0.0.1:8890: use of closed network connection
2017/06/28 17:28:18 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 17:28:18 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:61925: use of closed network connection
2017/06/28 17:28:38 [debug  ] read message: EOF
2017/06/28 17:28:38 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62218->127.0.0.1:8890: use of closed network connection
2017/06/28 17:29:10 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 17:29:10 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:62419: use of closed network connection
2017/06/28 17:30:25 [debug  ] read message: EOF
2017/06/28 17:30:25 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62987->127.0.0.1:8890: use of closed network connection
2017/06/28 17:33:56 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 17:33:56 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:64308: use of closed network connection
2017/06/28 17:37:09 [debug  ] read message: EOF
2017/06/28 17:37:09 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49355->127.0.0.1:8890: use of closed network connection
2017/06/28 18:46:58 [debug  ] read message: EOF
2017/06/28 18:46:58 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61431->127.0.0.1:8890: use of closed network connection
2017/06/28 18:47:29 [debug  ] read message: EOF
2017/06/28 18:47:29 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61674->127.0.0.1:8890: use of closed network connection
2017/06/28 18:47:46 [debug  ] read message: EOF
2017/06/28 18:47:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61835->127.0.0.1:8890: use of closed network connection
2017/06/28 18:48:09 [debug  ] read message: EOF
2017/06/28 18:48:09 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61989->127.0.0.1:8890: use of closed network connection
2017/06/28 18:48:43 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 18:48:43 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:62088: use of closed network connection
2017/06/28 18:49:27 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 18:49:27 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:62383: use of closed network connection
2017/06/28 18:51:56 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 18:51:56 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:62854: use of closed network connection
2017/06/28 18:55:45 [debug  ] read message: EOF
2017/06/28 18:55:45 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64708->127.0.0.1:8890: use of closed network connection
2017/06/28 18:56:59 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 18:56:59 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:65148: use of closed network connection
2017/06/28 18:58:27 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 18:58:27 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:49638: use of closed network connection
2017/06/28 18:59:00 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/28 18:59:00 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:49906: use of closed network connection
2017/06/28 19:01:18 [debug  ] read message: EOF
2017/06/28 19:01:18 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50797->127.0.0.1:8890: use of closed network connection
2017/06/28 19:01:45 [debug  ] read message: EOF
2017/06/28 19:01:45 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51084->127.0.0.1:8890: use of closed network connection
2017/06/28 19:02:05 [debug  ] read message: EOF
2017/06/28 19:02:05 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51258->127.0.0.1:8890: use of closed network connection
2017/06/28 19:02:31 [debug  ] read message: EOF
2017/06/28 19:02:31 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51391->127.0.0.1:8890: use of closed network connection
2017/06/28 21:41:15 [debug  ] read message: EOF
2017/06/28 21:41:15 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56840->127.0.0.1:8890: use of closed network connection
2017/06/28 21:43:51 [debug  ] read message: EOF
2017/06/28 21:43:51 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57179->127.0.0.1:8890: use of closed network connection
2017/06/28 21:44:22 [debug  ] read message: EOF
2017/06/28 21:44:22 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58057->127.0.0.1:8890: use of closed network connection
2017/06/28 21:55:31 [debug  ] read message: EOF
2017/06/28 21:55:31 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62630->127.0.0.1:8890: use of closed network connection
2017/06/28 21:57:36 [debug  ] read message: EOF
2017/06/28 21:57:36 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:63565->127.0.0.1:8890: use of closed network connection
2017/06/28 21:58:05 [debug  ] read message: EOF
2017/06/28 21:58:05 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:63681->127.0.0.1:8890: use of closed network connection
2017/06/28 21:59:17 [debug  ] read message: EOF
2017/06/28 21:59:17 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:64303->127.0.0.1:8890: use of closed network connection
2017/06/28 22:03:45 [debug  ] read message: EOF
2017/06/28 22:03:45 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49736->127.0.0.1:8890: use of closed network connection
2017/06/28 22:04:21 [debug  ] read message: EOF
2017/06/28 22:04:21 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:49983->127.0.0.1:8890: use of closed network connection
2017/06/28 22:08:11 [debug  ] read message: EOF
2017/06/28 22:08:11 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51539->127.0.0.1:8890: use of closed network connection
2017/06/28 22:14:34 [debug  ] read message: EOF
2017/06/28 22:14:34 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54193->127.0.0.1:8890: use of closed network connection
2017/06/28 22:24:30 [debug  ] read message: EOF
2017/06/28 22:24:30 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58236->127.0.0.1:8890: use of closed network connection
2017/06/28 22:25:20 [debug  ] read message: EOF
2017/06/28 22:25:20 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58440->127.0.0.1:8890: use of closed network connection
2017/06/28 22:25:43 [debug  ] read message: EOF
2017/06/28 22:25:43 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:58781->127.0.0.1:8890: use of closed network connection
2017/06/28 22:33:45 [debug  ] read message: EOF
2017/06/28 22:33:46 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61768->127.0.0.1:8890: use of closed network connection
2017/06/29 00:16:10 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/29 00:16:10 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:53438: use of closed network connection
2017/06/29 00:17:24 [debug  ] read message: EOF
2017/06/29 00:17:24 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53792->127.0.0.1:8890: use of closed network connection
2017/06/29 00:25:28 [debug  ] read message: EOF
2017/06/29 00:25:28 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56931->127.0.0.1:8890: use of closed network connection
2017/06/29 00:53:38 [release] Leaf closing down (signal: interrupt)
