2017/06/20 02:58:12 [release] Leaf 1.1.2 starting up
2017/06/20 02:58:12 [debug  ] Gate Module Run
2017/06/21 17:00:33 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50672->127.0.0.1:8890: use of closed network connection
2017/06/21 17:01:29 [debug  ] read message: EOF
2017/06/21 17:01:29 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50839->127.0.0.1:8890: use of closed network connection
2017/06/21 17:03:15 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/21 17:03:15 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51086: use of closed network connection
2017/06/21 17:03:39 [debug  ] read message: EOF
2017/06/21 17:03:39 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51228->127.0.0.1:8890: use of closed network connection
2017/06/21 17:04:26 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/21 17:04:26 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51335: use of closed network connection
2017/06/21 17:05:38 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/21 17:05:38 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:51597: use of closed network connection
2017/06/21 17:06:10 [debug  ] read message: EOF
2017/06/21 17:06:10 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51716->127.0.0.1:8890: use of closed network connection
2017/06/21 17:14:32 [debug  ] read message: EOF
2017/06/21 17:14:32 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53227->127.0.0.1:8890: use of closed network connection
2017/06/21 17:15:39 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/21 17:15:39 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:53342: use of closed network connection
2017/06/21 17:16:31 [debug  ] read message: EOF
2017/06/21 17:16:31 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53567->127.0.0.1:8890: use of closed network connection
2017/06/21 17:50:26 [error  ] newGSConn io.ReadFull error1:EOF
2017/06/21 17:50:26 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:59979: use of closed network connection
2017/06/21 17:51:00 [debug  ] read message: EOF
2017/06/21 17:51:00 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61069->127.0.0.1:8890: use of closed network connection
2017/06/21 17:55:29 [debug  ] read message: EOF
2017/06/21 17:55:29 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:61978->127.0.0.1:8890: use of closed network connection
2017/06/21 17:56:52 [debug  ] read message: EOF
2017/06/21 17:56:52 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62025->127.0.0.1:8890: use of closed network connection
2017/06/21 17:57:41 [debug  ] read message: EOF
2017/06/21 17:57:41 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62301->127.0.0.1:8890: use of closed network connection
2017/06/21 17:58:18 [debug  ] read message: EOF
2017/06/21 17:58:18 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:62421->127.0.0.1:8890: use of closed network connection
2017/06/21 17:59:29 [release] Leaf closing down (signal: interrupt)
